State,Year,ConsumptionType,ConsumptionValue
District of Columbia,1998,Consumption.Industrial.Natural Gas,0
District of Columbia,1999,Consumption.Industrial.Natural Gas,0
District of Columbia,2000,Consumption.Industrial.Natural Gas,0
District of Columbia,2001,Consumption.Industrial.Natural Gas,0
District of Columbia,2002,Consumption.Industrial.Natural Gas,0
District of Columbia,2003,Consumption.Industrial.Natural Gas,0
District of Columbia,2004,Consumption.Industrial.Natural Gas,0
District of Columbia,2005,Consumption.Industrial.Natural Gas,0
District of Columbia,2006,Consumption.Industrial.Natural Gas,0
District of Columbia,2007,Consumption.Industrial.Natural Gas,0
District of Columbia,2008,Consumption.Industrial.Natural Gas,0
District of Columbia,2009,Consumption.Industrial.Natural Gas,0
District of Columbia,2010,Consumption.Industrial.Natural Gas,0
District of Columbia,2011,Consumption.Industrial.Natural Gas,0
District of Columbia,2012,Consumption.Industrial.Natural Gas,0
District of Columbia,2013,Consumption.Industrial.Natural Gas,0
District of Columbia,2014,Consumption.Industrial.Natural Gas,0
District of Columbia,2015,Consumption.Industrial.Natural Gas,0
District of Columbia,2016,Consumption.Industrial.Natural Gas,0
District of Columbia,2017,Consumption.Industrial.Natural Gas,0
District of Columbia,2018,Consumption.Industrial.Natural Gas,0
District of Columbia,2019,Consumption.Industrial.Natural Gas,0
Delaware,1960,Consumption.Industrial.Natural Gas,1519
Delaware,1961,Consumption.Industrial.Natural Gas,1325
Delaware,1962,Consumption.Industrial.Natural Gas,5543
Delaware,1963,Consumption.Industrial.Natural Gas,7297
Delaware,1964,Consumption.Industrial.Natural Gas,7189
Delaware,1965,Consumption.Industrial.Natural Gas,6640
Delaware,1966,Consumption.Industrial.Natural Gas,7355
Delaware,1967,Consumption.Industrial.Natural Gas,8688
Delaware,1968,Consumption.Industrial.Natural Gas,11855
Delaware,1969,Consumption.Industrial.Natural Gas,12470
Delaware,1970,Consumption.Industrial.Natural Gas,12271
Delaware,1971,Consumption.Industrial.Natural Gas,11523
Delaware,1972,Consumption.Industrial.Natural Gas,10291
Delaware,1973,Consumption.Industrial.Natural Gas,10228
Delaware,1974,Consumption.Industrial.Natural Gas,9111
Delaware,1975,Consumption.Industrial.Natural Gas,7059
Delaware,1976,Consumption.Industrial.Natural Gas,6541
Delaware,1977,Consumption.Industrial.Natural Gas,4578
Delaware,1978,Consumption.Industrial.Natural Gas,8917
Delaware,1979,Consumption.Industrial.Natural Gas,10287
Delaware,1980,Consumption.Industrial.Natural Gas,13057
Delaware,1981,Consumption.Industrial.Natural Gas,14866
Delaware,1982,Consumption.Industrial.Natural Gas,12750
Delaware,1983,Consumption.Industrial.Natural Gas,20509
Delaware,1984,Consumption.Industrial.Natural Gas,25656
Delaware,1985,Consumption.Industrial.Natural Gas,22075
Delaware,1986,Consumption.Industrial.Natural Gas,21175
Delaware,1987,Consumption.Industrial.Natural Gas,18206
Delaware,1988,Consumption.Industrial.Natural Gas,15066
Delaware,1989,Consumption.Industrial.Natural Gas,15441
Delaware,1990,Consumption.Industrial.Natural Gas,17194
Delaware,1991,Consumption.Industrial.Natural Gas,16251
Delaware,1992,Consumption.Industrial.Natural Gas,18731
Delaware,1993,Consumption.Industrial.Natural Gas,20146
Delaware,1994,Consumption.Industrial.Natural Gas,17831
Delaware,1995,Consumption.Industrial.Natural Gas,20089
Delaware,1996,Consumption.Industrial.Natural Gas,14669
Delaware,1997,Consumption.Industrial.Natural Gas,15327
Delaware,1998,Consumption.Industrial.Natural Gas,17294
Delaware,1999,Consumption.Industrial.Natural Gas,22499
Delaware,2000,Consumption.Industrial.Natural Gas,26370
Delaware,2001,Consumption.Industrial.Natural Gas,20718
Delaware,2002,Consumption.Industrial.Natural Gas,18278
Delaware,2003,Consumption.Industrial.Natural Gas,15745
Delaware,2004,Consumption.Industrial.Natural Gas,16602
Delaware,2005,Consumption.Industrial.Natural Gas,15820
Delaware,2006,Consumption.Industrial.Natural Gas,17006
Delaware,2007,Consumption.Industrial.Natural Gas,16615
Delaware,2008,Consumption.Industrial.Natural Gas,18811
Delaware,2009,Consumption.Industrial.Natural Gas,17952
Delaware,2010,Consumption.Industrial.Natural Gas,8180
Delaware,2011,Consumption.Industrial.Natural Gas,20336
Delaware,2012,Consumption.Industrial.Natural Gas,29555
Delaware,2013,Consumption.Industrial.Natural Gas,33654
Delaware,2014,Consumption.Industrial.Natural Gas,32723
Delaware,2015,Consumption.Industrial.Natural Gas,34874
Delaware,2016,Consumption.Industrial.Natural Gas,33080
Delaware,2017,Consumption.Industrial.Natural Gas,31292
Delaware,2018,Consumption.Industrial.Natural Gas,32132
Delaware,2019,Consumption.Industrial.Natural Gas,35326
Florida,1960,Consumption.Industrial.Natural Gas,36423
Florida,1961,Consumption.Industrial.Natural Gas,44380
Florida,1962,Consumption.Industrial.Natural Gas,51425
Florida,1963,Consumption.Industrial.Natural Gas,57869
Florida,1964,Consumption.Industrial.Natural Gas,59978
Florida,1965,Consumption.Industrial.Natural Gas,77188
Florida,1966,Consumption.Industrial.Natural Gas,93245
Florida,1967,Consumption.Industrial.Natural Gas,85150
Florida,1968,Consumption.Industrial.Natural Gas,92712
Florida,1969,Consumption.Industrial.Natural Gas,95534
Florida,1970,Consumption.Industrial.Natural Gas,96265
Florida,1971,Consumption.Industrial.Natural Gas,102286
Florida,1972,Consumption.Industrial.Natural Gas,94245
Florida,1973,Consumption.Industrial.Natural Gas,105160
Florida,1974,Consumption.Industrial.Natural Gas,100511
Florida,1975,Consumption.Industrial.Natural Gas,96620
Florida,1976,Consumption.Industrial.Natural Gas,111557
Florida,1977,Consumption.Industrial.Natural Gas,111512
Florida,1978,Consumption.Industrial.Natural Gas,109279
Florida,1979,Consumption.Industrial.Natural Gas,125065
Florida,1980,Consumption.Industrial.Natural Gas,108636
Florida,1981,Consumption.Industrial.Natural Gas,123841
Florida,1982,Consumption.Industrial.Natural Gas,102615
Florida,1983,Consumption.Industrial.Natural Gas,90771
Florida,1984,Consumption.Industrial.Natural Gas,86828
Florida,1985,Consumption.Industrial.Natural Gas,84237
Florida,1986,Consumption.Industrial.Natural Gas,70334
Florida,1987,Consumption.Industrial.Natural Gas,74601
Florida,1988,Consumption.Industrial.Natural Gas,89403
Florida,1989,Consumption.Industrial.Natural Gas,91260
Florida,1990,Consumption.Industrial.Natural Gas,93919
Florida,1991,Consumption.Industrial.Natural Gas,95720
Florida,1992,Consumption.Industrial.Natural Gas,98926
Florida,1993,Consumption.Industrial.Natural Gas,112169
Florida,1994,Consumption.Industrial.Natural Gas,135888
Florida,1995,Consumption.Industrial.Natural Gas,137928
Florida,1996,Consumption.Industrial.Natural Gas,148623
Florida,1997,Consumption.Industrial.Natural Gas,134978
Florida,1998,Consumption.Industrial.Natural Gas,131000
Florida,1999,Consumption.Industrial.Natural Gas,142891
Florida,2000,Consumption.Industrial.Natural Gas,118750
Florida,2001,Consumption.Industrial.Natural Gas,103297
Florida,2002,Consumption.Industrial.Natural Gas,87997
Florida,2003,Consumption.Industrial.Natural Gas,77688
Florida,2004,Consumption.Industrial.Natural Gas,67200
Florida,2005,Consumption.Industrial.Natural Gas,66836
Florida,2006,Consumption.Industrial.Natural Gas,73663
Florida,2007,Consumption.Industrial.Natural Gas,70191
Florida,2008,Consumption.Industrial.Natural Gas,71442
Florida,2009,Consumption.Industrial.Natural Gas,67610
Florida,2010,Consumption.Industrial.Natural Gas,82997
Florida,2011,Consumption.Industrial.Natural Gas,91708
Florida,2012,Consumption.Industrial.Natural Gas,106176
Florida,2013,Consumption.Industrial.Natural Gas,105263
Florida,2014,Consumption.Industrial.Natural Gas,97547
Florida,2015,Consumption.Industrial.Natural Gas,98791
Florida,2016,Consumption.Industrial.Natural Gas,106704
Florida,2017,Consumption.Industrial.Natural Gas,107037
Florida,2018,Consumption.Industrial.Natural Gas,111353
Florida,2019,Consumption.Industrial.Natural Gas,122660
Georgia,1960,Consumption.Industrial.Natural Gas,78625
Georgia,1961,Consumption.Industrial.Natural Gas,83859
Georgia,1962,Consumption.Industrial.Natural Gas,91506
Georgia,1963,Consumption.Industrial.Natural Gas,94569
Georgia,1964,Consumption.Industrial.Natural Gas,107253
Georgia,1965,Consumption.Industrial.Natural Gas,117010
Georgia,1966,Consumption.Industrial.Natural Gas,130458
Georgia,1967,Consumption.Industrial.Natural Gas,134314
Georgia,1968,Consumption.Industrial.Natural Gas,146140
Georgia,1969,Consumption.Industrial.Natural Gas,149112
Georgia,1970,Consumption.Industrial.Natural Gas,145259
Georgia,1971,Consumption.Industrial.Natural Gas,146617
Georgia,1972,Consumption.Industrial.Natural Gas,159275
Georgia,1973,Consumption.Industrial.Natural Gas,179348
Georgia,1974,Consumption.Industrial.Natural Gas,166387
Georgia,1975,Consumption.Industrial.Natural Gas,149366
Georgia,1976,Consumption.Industrial.Natural Gas,123744
Georgia,1977,Consumption.Industrial.Natural Gas,104797
Georgia,1978,Consumption.Industrial.Natural Gas,115455
Georgia,1979,Consumption.Industrial.Natural Gas,157510
Georgia,1980,Consumption.Industrial.Natural Gas,160117
Georgia,1981,Consumption.Industrial.Natural Gas,161331
Georgia,1982,Consumption.Industrial.Natural Gas,148748
Georgia,1983,Consumption.Industrial.Natural Gas,143934
Georgia,1984,Consumption.Industrial.Natural Gas,153406
Georgia,1985,Consumption.Industrial.Natural Gas,143931
Georgia,1986,Consumption.Industrial.Natural Gas,131895
Georgia,1987,Consumption.Industrial.Natural Gas,144874
Georgia,1988,Consumption.Industrial.Natural Gas,154211
Georgia,1989,Consumption.Industrial.Natural Gas,157068
Georgia,1990,Consumption.Industrial.Natural Gas,166369
Georgia,1991,Consumption.Industrial.Natural Gas,171611
Georgia,1992,Consumption.Industrial.Natural Gas,176533
Georgia,1993,Consumption.Industrial.Natural Gas,171913
Georgia,1994,Consumption.Industrial.Natural Gas,179056
Georgia,1995,Consumption.Industrial.Natural Gas,188450
Georgia,1996,Consumption.Industrial.Natural Gas,185944
Georgia,1997,Consumption.Industrial.Natural Gas,179611
Georgia,1998,Consumption.Industrial.Natural Gas,168956
Georgia,1999,Consumption.Industrial.Natural Gas,158026
Georgia,2000,Consumption.Industrial.Natural Gas,169155
Georgia,2001,Consumption.Industrial.Natural Gas,142659
Georgia,2002,Consumption.Industrial.Natural Gas,146808
Georgia,2003,Consumption.Industrial.Natural Gas,164098
Georgia,2004,Consumption.Industrial.Natural Gas,165193
Georgia,2005,Consumption.Industrial.Natural Gas,161694
Georgia,2006,Consumption.Industrial.Natural Gas,164340
Georgia,2007,Consumption.Industrial.Natural Gas,157087
Georgia,2008,Consumption.Industrial.Natural Gas,154289
Georgia,2009,Consumption.Industrial.Natural Gas,143614
Georgia,2010,Consumption.Industrial.Natural Gas,149901
Georgia,2011,Consumption.Industrial.Natural Gas,147610
Georgia,2012,Consumption.Industrial.Natural Gas,148708
Georgia,2013,Consumption.Industrial.Natural Gas,160386
Georgia,2014,Consumption.Industrial.Natural Gas,163502
Georgia,2015,Consumption.Industrial.Natural Gas,161639
Georgia,2016,Consumption.Industrial.Natural Gas,156602
Georgia,2017,Consumption.Industrial.Natural Gas,154378
Georgia,2018,Consumption.Industrial.Natural Gas,162764
Georgia,2019,Consumption.Industrial.Natural Gas,160130
Hawaii,1960,Consumption.Industrial.Natural Gas,0
Hawaii,1961,Consumption.Industrial.Natural Gas,0
Hawaii,1962,Consumption.Industrial.Natural Gas,0
Hawaii,1963,Consumption.Industrial.Natural Gas,0
Hawaii,1964,Consumption.Industrial.Natural Gas,0
Hawaii,1965,Consumption.Industrial.Natural Gas,0
Hawaii,1966,Consumption.Industrial.Natural Gas,0
Hawaii,1967,Consumption.Industrial.Natural Gas,0
Hawaii,1968,Consumption.Industrial.Natural Gas,0
Hawaii,1969,Consumption.Industrial.Natural Gas,0
Hawaii,1970,Consumption.Industrial.Natural Gas,0
Hawaii,1971,Consumption.Industrial.Natural Gas,0
Hawaii,1972,Consumption.Industrial.Natural Gas,0
Hawaii,1973,Consumption.Industrial.Natural Gas,0
Hawaii,1974,Consumption.Industrial.Natural Gas,0
Hawaii,1975,Consumption.Industrial.Natural Gas,0
Hawaii,1976,Consumption.Industrial.Natural Gas,0
Hawaii,1977,Consumption.Industrial.Natural Gas,0
Hawaii,1978,Consumption.Industrial.Natural Gas,0
Hawaii,1979,Consumption.Industrial.Natural Gas,0
Hawaii,1980,Consumption.Industrial.Natural Gas,0
Hawaii,1981,Consumption.Industrial.Natural Gas,0
Hawaii,1982,Consumption.Industrial.Natural Gas,0
Hawaii,1983,Consumption.Industrial.Natural Gas,0
Hawaii,1984,Consumption.Industrial.Natural Gas,0
Hawaii,1985,Consumption.Industrial.Natural Gas,0
Hawaii,1986,Consumption.Industrial.Natural Gas,0
Hawaii,1987,Consumption.Industrial.Natural Gas,0
Hawaii,1988,Consumption.Industrial.Natural Gas,0
Hawaii,1989,Consumption.Industrial.Natural Gas,0
Hawaii,1990,Consumption.Industrial.Natural Gas,0
Hawaii,1991,Consumption.Industrial.Natural Gas,0
Hawaii,1992,Consumption.Industrial.Natural Gas,0
Hawaii,1993,Consumption.Industrial.Natural Gas,0
Hawaii,1994,Consumption.Industrial.Natural Gas,0
Hawaii,1995,Consumption.Industrial.Natural Gas,0
Hawaii,1996,Consumption.Industrial.Natural Gas,0
Hawaii,1997,Consumption.Industrial.Natural Gas,352
Hawaii,1998,Consumption.Industrial.Natural Gas,393
Hawaii,1999,Consumption.Industrial.Natural Gas,488
Hawaii,2000,Consumption.Industrial.Natural Gas,561
Hawaii,2001,Consumption.Industrial.Natural Gas,551
Hawaii,2002,Consumption.Industrial.Natural Gas,504
Hawaii,2003,Consumption.Industrial.Natural Gas,465
Hawaii,2004,Consumption.Industrial.Natural Gas,467
Hawaii,2005,Consumption.Industrial.Natural Gas,455
Hawaii,2006,Consumption.Industrial.Natural Gas,472
Hawaii,2007,Consumption.Industrial.Natural Gas,521
Hawaii,2008,Consumption.Industrial.Natural Gas,450
Hawaii,2009,Consumption.Industrial.Natural Gas,358
Hawaii,2010,Consumption.Industrial.Natural Gas,353
Hawaii,2011,Consumption.Industrial.Natural Gas,379
Hawaii,2012,Consumption.Industrial.Natural Gas,371
Hawaii,2013,Consumption.Industrial.Natural Gas,390
Hawaii,2014,Consumption.Industrial.Natural Gas,385
Hawaii,2015,Consumption.Industrial.Natural Gas,434
Hawaii,2016,Consumption.Industrial.Natural Gas,81
Hawaii,2017,Consumption.Industrial.Natural Gas,83
Hawaii,2018,Consumption.Industrial.Natural Gas,87
Hawaii,2019,Consumption.Industrial.Natural Gas,89
Iowa,1960,Consumption.Industrial.Natural Gas,44853
Iowa,1961,Consumption.Industrial.Natural Gas,49185
Iowa,1962,Consumption.Industrial.Natural Gas,50307
Iowa,1963,Consumption.Industrial.Natural Gas,56048
Iowa,1964,Consumption.Industrial.Natural Gas,69411
Iowa,1965,Consumption.Industrial.Natural Gas,68927
Iowa,1966,Consumption.Industrial.Natural Gas,47253
Iowa,1967,Consumption.Industrial.Natural Gas,73378
Iowa,1968,Consumption.Industrial.Natural Gas,84410
Iowa,1969,Consumption.Industrial.Natural Gas,91638
Iowa,1970,Consumption.Industrial.Natural Gas,99859
Iowa,1971,Consumption.Industrial.Natural Gas,103035
Iowa,1972,Consumption.Industrial.Natural Gas,106518
Iowa,1973,Consumption.Industrial.Natural Gas,133426
Iowa,1974,Consumption.Industrial.Natural Gas,134769
Iowa,1975,Consumption.Industrial.Natural Gas,122461
Iowa,1976,Consumption.Industrial.Natural Gas,123289
Iowa,1977,Consumption.Industrial.Natural Gas,112615
Iowa,1978,Consumption.Industrial.Natural Gas,95189
Iowa,1979,Consumption.Industrial.Natural Gas,118415
Iowa,1980,Consumption.Industrial.Natural Gas,114852
Iowa,1981,Consumption.Industrial.Natural Gas,115514
Iowa,1982,Consumption.Industrial.Natural Gas,90105
Iowa,1983,Consumption.Industrial.Natural Gas,86337
Iowa,1984,Consumption.Industrial.Natural Gas,94749
Iowa,1985,Consumption.Industrial.Natural Gas,88010
Iowa,1986,Consumption.Industrial.Natural Gas,81164
Iowa,1987,Consumption.Industrial.Natural Gas,89055
Iowa,1988,Consumption.Industrial.Natural Gas,102727
Iowa,1989,Consumption.Industrial.Natural Gas,90329
Iowa,1990,Consumption.Industrial.Natural Gas,90860
Iowa,1991,Consumption.Industrial.Natural Gas,98206
Iowa,1992,Consumption.Industrial.Natural Gas,101152
Iowa,1993,Consumption.Industrial.Natural Gas,102666
Iowa,1994,Consumption.Industrial.Natural Gas,109026
Iowa,1995,Consumption.Industrial.Natural Gas,113482
Iowa,1996,Consumption.Industrial.Natural Gas,114374
Iowa,1997,Consumption.Industrial.Natural Gas,108113
Iowa,1998,Consumption.Industrial.Natural Gas,106544
Iowa,1999,Consumption.Industrial.Natural Gas,103292
Iowa,2000,Consumption.Industrial.Natural Gas,100558
Iowa,2001,Consumption.Industrial.Natural Gas,92936
Iowa,2002,Consumption.Industrial.Natural Gas,92492
Iowa,2003,Consumption.Industrial.Natural Gas,94124
Iowa,2004,Consumption.Industrial.Natural Gas,94188
Iowa,2005,Consumption.Industrial.Natural Gas,96608
Iowa,2006,Consumption.Industrial.Natural Gas,102313
Iowa,2007,Consumption.Industrial.Natural Gas,142323
Iowa,2008,Consumption.Industrial.Natural Gas,164098
Iowa,2009,Consumption.Industrial.Natural Gas,165657
Iowa,2010,Consumption.Industrial.Natural Gas,168401
Iowa,2011,Consumption.Industrial.Natural Gas,168725
Iowa,2012,Consumption.Industrial.Natural Gas,171194
Iowa,2013,Consumption.Industrial.Natural Gas,178609
Iowa,2014,Consumption.Industrial.Natural Gas,178990
Iowa,2015,Consumption.Industrial.Natural Gas,188195
Iowa,2016,Consumption.Industrial.Natural Gas,200221
Iowa,2017,Consumption.Industrial.Natural Gas,254570
Iowa,2018,Consumption.Industrial.Natural Gas,271085
Iowa,2019,Consumption.Industrial.Natural Gas,265648
Idaho,1960,Consumption.Industrial.Natural Gas,17121
Idaho,1961,Consumption.Industrial.Natural Gas,18188
Idaho,1962,Consumption.Industrial.Natural Gas,18648
Idaho,1963,Consumption.Industrial.Natural Gas,20144
Idaho,1964,Consumption.Industrial.Natural Gas,22863
Idaho,1965,Consumption.Industrial.Natural Gas,24367
Idaho,1966,Consumption.Industrial.Natural Gas,26433
Idaho,1967,Consumption.Industrial.Natural Gas,22769
Idaho,1968,Consumption.Industrial.Natural Gas,25204
Idaho,1969,Consumption.Industrial.Natural Gas,26071
Idaho,1970,Consumption.Industrial.Natural Gas,30562
Idaho,1971,Consumption.Industrial.Natural Gas,30019
Idaho,1972,Consumption.Industrial.Natural Gas,32158
Idaho,1973,Consumption.Industrial.Natural Gas,33922
Idaho,1974,Consumption.Industrial.Natural Gas,32647
Idaho,1975,Consumption.Industrial.Natural Gas,31582
Idaho,1976,Consumption.Industrial.Natural Gas,22381
Idaho,1977,Consumption.Industrial.Natural Gas,21229
Idaho,1978,Consumption.Industrial.Natural Gas,27863
Idaho,1979,Consumption.Industrial.Natural Gas,35181
Idaho,1980,Consumption.Industrial.Natural Gas,33331
Idaho,1981,Consumption.Industrial.Natural Gas,30907
Idaho,1982,Consumption.Industrial.Natural Gas,26023
Idaho,1983,Consumption.Industrial.Natural Gas,21081
Idaho,1984,Consumption.Industrial.Natural Gas,20001
Idaho,1985,Consumption.Industrial.Natural Gas,20415
Idaho,1986,Consumption.Industrial.Natural Gas,16621
Idaho,1987,Consumption.Industrial.Natural Gas,19278
Idaho,1988,Consumption.Industrial.Natural Gas,21124
Idaho,1989,Consumption.Industrial.Natural Gas,23521
Idaho,1990,Consumption.Industrial.Natural Gas,23980
Idaho,1991,Consumption.Industrial.Natural Gas,27542
Idaho,1992,Consumption.Industrial.Natural Gas,27855
Idaho,1993,Consumption.Industrial.Natural Gas,30254
Idaho,1994,Consumption.Industrial.Natural Gas,30913
Idaho,1995,Consumption.Industrial.Natural Gas,35045
Idaho,1996,Consumption.Industrial.Natural Gas,35614
Idaho,1997,Consumption.Industrial.Natural Gas,36080
Idaho,1998,Consumption.Industrial.Natural Gas,35614
Idaho,1999,Consumption.Industrial.Natural Gas,35122
Idaho,2000,Consumption.Industrial.Natural Gas,33264
Idaho,2001,Consumption.Industrial.Natural Gas,30969
Idaho,2002,Consumption.Industrial.Natural Gas,29589
Idaho,2003,Consumption.Industrial.Natural Gas,25453
Idaho,2004,Consumption.Industrial.Natural Gas,24887
Idaho,2005,Consumption.Industrial.Natural Gas,24060
Idaho,2006,Consumption.Industrial.Natural Gas,24580
Idaho,2007,Consumption.Industrial.Natural Gas,24694
Idaho,2008,Consumption.Industrial.Natural Gas,25799
Idaho,2009,Consumption.Industrial.Natural Gas,24822
Idaho,2010,Consumption.Industrial.Natural Gas,24721
Idaho,2011,Consumption.Industrial.Natural Gas,25840
Idaho,2012,Consumption.Industrial.Natural Gas,30244
Idaho,2013,Consumption.Industrial.Natural Gas,28708
Idaho,2014,Consumption.Industrial.Natural Gas,28547
Idaho,2015,Consumption.Industrial.Natural Gas,32822
Idaho,2016,Consumption.Industrial.Natural Gas,36370
Idaho,2017,Consumption.Industrial.Natural Gas,37562
Idaho,2018,Consumption.Industrial.Natural Gas,36237
Idaho,2019,Consumption.Industrial.Natural Gas,39967
Illinois,1960,Consumption.Industrial.Natural Gas,192728
Illinois,1961,Consumption.Industrial.Natural Gas,210735
Illinois,1962,Consumption.Industrial.Natural Gas,213841
Illinois,1963,Consumption.Industrial.Natural Gas,222900
Illinois,1964,Consumption.Industrial.Natural Gas,242998
Illinois,1965,Consumption.Industrial.Natural Gas,244641
Illinois,1966,Consumption.Industrial.Natural Gas,275693
Illinois,1967,Consumption.Industrial.Natural Gas,336289
Illinois,1968,Consumption.Industrial.Natural Gas,347973
Illinois,1969,Consumption.Industrial.Natural Gas,371101
Illinois,1970,Consumption.Industrial.Natural Gas,390460
Illinois,1971,Consumption.Industrial.Natural Gas,417301
Illinois,1972,Consumption.Industrial.Natural Gas,408823
Illinois,1973,Consumption.Industrial.Natural Gas,434776
Illinois,1974,Consumption.Industrial.Natural Gas,418987
Illinois,1975,Consumption.Industrial.Natural Gas,361449
Illinois,1976,Consumption.Industrial.Natural Gas,382843
Illinois,1977,Consumption.Industrial.Natural Gas,380194
Illinois,1978,Consumption.Industrial.Natural Gas,373322
Illinois,1979,Consumption.Industrial.Natural Gas,368731
Illinois,1980,Consumption.Industrial.Natural Gas,356995
Illinois,1981,Consumption.Industrial.Natural Gas,352715
Illinois,1982,Consumption.Industrial.Natural Gas,298848
Illinois,1983,Consumption.Industrial.Natural Gas,292986
Illinois,1984,Consumption.Industrial.Natural Gas,316071
Illinois,1985,Consumption.Industrial.Natural Gas,296293
Illinois,1986,Consumption.Industrial.Natural Gas,273462
Illinois,1987,Consumption.Industrial.Natural Gas,268551
Illinois,1988,Consumption.Industrial.Natural Gas,274130
Illinois,1989,Consumption.Industrial.Natural Gas,285011
Illinois,1990,Consumption.Industrial.Natural Gas,281825
Illinois,1991,Consumption.Industrial.Natural Gas,308581
Illinois,1992,Consumption.Industrial.Natural Gas,305873
Illinois,1993,Consumption.Industrial.Natural Gas,311550
Illinois,1994,Consumption.Industrial.Natural Gas,311595
Illinois,1995,Consumption.Industrial.Natural Gas,327422
Illinois,1996,Consumption.Industrial.Natural Gas,328228
Illinois,1997,Consumption.Industrial.Natural Gas,324410
Illinois,1998,Consumption.Industrial.Natural Gas,309751
Illinois,1999,Consumption.Industrial.Natural Gas,311946
Illinois,2000,Consumption.Industrial.Natural Gas,307773
Illinois,2001,Consumption.Industrial.Natural Gas,282872
Illinois,2002,Consumption.Industrial.Natural Gas,294361
Illinois,2003,Consumption.Industrial.Natural Gas,274390
Illinois,2004,Consumption.Industrial.Natural Gas,267144
Illinois,2005,Consumption.Industrial.Natural Gas,264419
Illinois,2006,Consumption.Industrial.Natural Gas,249385
Illinois,2007,Consumption.Industrial.Natural Gas,258646
Illinois,2008,Consumption.Industrial.Natural Gas,267748
Illinois,2009,Consumption.Industrial.Natural Gas,238153
Illinois,2010,Consumption.Industrial.Natural Gas,288206
Illinois,2011,Consumption.Industrial.Natural Gas,286530
Illinois,2012,Consumption.Industrial.Natural Gas,280108
Illinois,2013,Consumption.Industrial.Natural Gas,298649
Illinois,2014,Consumption.Industrial.Natural Gas,301473
Illinois,2015,Consumption.Industrial.Natural Gas,274511
Illinois,2016,Consumption.Industrial.Natural Gas,263680
Illinois,2017,Consumption.Industrial.Natural Gas,267352
Illinois,2018,Consumption.Industrial.Natural Gas,270706
Illinois,2019,Consumption.Industrial.Natural Gas,276838
Indiana,1960,Consumption.Industrial.Natural Gas,106077
Indiana,1961,Consumption.Industrial.Natural Gas,120841
Indiana,1962,Consumption.Industrial.Natural Gas,133778
Indiana,1963,Consumption.Industrial.Natural Gas,142335
Indiana,1964,Consumption.Industrial.Natural Gas,165335
Indiana,1965,Consumption.Industrial.Natural Gas,179759
Indiana,1966,Consumption.Industrial.Natural Gas,203193
Indiana,1967,Consumption.Industrial.Natural Gas,210740
Indiana,1968,Consumption.Industrial.Natural Gas,231341
Indiana,1969,Consumption.Industrial.Natural Gas,270006
Indiana,1970,Consumption.Industrial.Natural Gas,270069
Indiana,1971,Consumption.Industrial.Natural Gas,284154
Indiana,1972,Consumption.Industrial.Natural Gas,292824
Indiana,1973,Consumption.Industrial.Natural Gas,286872
Indiana,1974,Consumption.Industrial.Natural Gas,270519
Indiana,1975,Consumption.Industrial.Natural Gas,221096
Indiana,1976,Consumption.Industrial.Natural Gas,194691
Indiana,1977,Consumption.Industrial.Natural Gas,175792
Indiana,1978,Consumption.Industrial.Natural Gas,192255
Indiana,1979,Consumption.Industrial.Natural Gas,241823
Indiana,1980,Consumption.Industrial.Natural Gas,242029
Indiana,1981,Consumption.Industrial.Natural Gas,250440
Indiana,1982,Consumption.Industrial.Natural Gas,228062
Indiana,1983,Consumption.Industrial.Natural Gas,208968
Indiana,1984,Consumption.Industrial.Natural Gas,222936
Indiana,1985,Consumption.Industrial.Natural Gas,212817
Indiana,1986,Consumption.Industrial.Natural Gas,184931
Indiana,1987,Consumption.Industrial.Natural Gas,203217
Indiana,1988,Consumption.Industrial.Natural Gas,222085
Indiana,1989,Consumption.Industrial.Natural Gas,223506
Indiana,1990,Consumption.Industrial.Natural Gas,232298
Indiana,1991,Consumption.Industrial.Natural Gas,231027
Indiana,1992,Consumption.Industrial.Natural Gas,248266
Indiana,1993,Consumption.Industrial.Natural Gas,266711
Indiana,1994,Consumption.Industrial.Natural Gas,273479
Indiana,1995,Consumption.Industrial.Natural Gas,278650
Indiana,1996,Consumption.Industrial.Natural Gas,292056
Indiana,1997,Consumption.Industrial.Natural Gas,293278
Indiana,1998,Consumption.Industrial.Natural Gas,292192
Indiana,1999,Consumption.Industrial.Natural Gas,317327
Indiana,2000,Consumption.Industrial.Natural Gas,306086
Indiana,2001,Consumption.Industrial.Natural Gas,256851
Indiana,2002,Consumption.Industrial.Natural Gas,260867
Indiana,2003,Consumption.Industrial.Natural Gas,271212
Indiana,2004,Consumption.Industrial.Natural Gas,265246
Indiana,2005,Consumption.Industrial.Natural Gas,268876
Indiana,2006,Consumption.Industrial.Natural Gas,268431
Indiana,2007,Consumption.Industrial.Natural Gas,278809
Indiana,2008,Consumption.Industrial.Natural Gas,275888
Indiana,2009,Consumption.Industrial.Natural Gas,248910
Indiana,2010,Consumption.Industrial.Natural Gas,293194
Indiana,2011,Consumption.Industrial.Natural Gas,330979
Indiana,2012,Consumption.Industrial.Natural Gas,349388
Indiana,2013,Consumption.Industrial.Natural Gas,362336
Indiana,2014,Consumption.Industrial.Natural Gas,382762
Indiana,2015,Consumption.Industrial.Natural Gas,381682
Indiana,2016,Consumption.Industrial.Natural Gas,384616
Indiana,2017,Consumption.Industrial.Natural Gas,394814
