State,Year,ConsumptionType,ConsumptionValue
New York,1968,Consumption.Industrial.Solar,0
New York,1969,Consumption.Industrial.Solar,0
New York,1970,Consumption.Industrial.Solar,0
New York,1971,Consumption.Industrial.Solar,0
New York,1972,Consumption.Industrial.Solar,0
New York,1973,Consumption.Industrial.Solar,0
New York,1974,Consumption.Industrial.Solar,0
New York,1975,Consumption.Industrial.Solar,0
New York,1976,Consumption.Industrial.Solar,0
New York,1977,Consumption.Industrial.Solar,0
New York,1978,Consumption.Industrial.Solar,0
New York,1979,Consumption.Industrial.Solar,0
New York,1980,Consumption.Industrial.Solar,0
New York,1981,Consumption.Industrial.Solar,0
New York,1982,Consumption.Industrial.Solar,0
New York,1983,Consumption.Industrial.Solar,0
New York,1984,Consumption.Industrial.Solar,0
New York,1985,Consumption.Industrial.Solar,0
New York,1986,Consumption.Industrial.Solar,0
New York,1987,Consumption.Industrial.Solar,0
New York,1988,Consumption.Industrial.Solar,0
New York,1989,Consumption.Industrial.Solar,1
New York,1990,Consumption.Industrial.Solar,1
New York,1991,Consumption.Industrial.Solar,1
New York,1992,Consumption.Industrial.Solar,1
New York,1993,Consumption.Industrial.Solar,1
New York,1994,Consumption.Industrial.Solar,1
New York,1995,Consumption.Industrial.Solar,1
New York,1996,Consumption.Industrial.Solar,2
New York,1997,Consumption.Industrial.Solar,2
New York,1998,Consumption.Industrial.Solar,2
New York,1999,Consumption.Industrial.Solar,2
New York,2000,Consumption.Industrial.Solar,3
New York,2001,Consumption.Industrial.Solar,3
New York,2002,Consumption.Industrial.Solar,4
New York,2003,Consumption.Industrial.Solar,4
New York,2004,Consumption.Industrial.Solar,5
New York,2005,Consumption.Industrial.Solar,8
New York,2006,Consumption.Industrial.Solar,1
New York,2007,Consumption.Industrial.Solar,1
New York,2008,Consumption.Industrial.Solar,1
New York,2009,Consumption.Industrial.Solar,2
New York,2010,Consumption.Industrial.Solar,5
New York,2011,Consumption.Industrial.Solar,10
New York,2012,Consumption.Industrial.Solar,24
New York,2013,Consumption.Industrial.Solar,33
New York,2014,Consumption.Industrial.Solar,49
New York,2015,Consumption.Industrial.Solar,94
New York,2016,Consumption.Industrial.Solar,118
New York,2017,Consumption.Industrial.Solar,130
New York,2018,Consumption.Industrial.Solar,153
New York,2019,Consumption.Industrial.Solar,208
Ohio,1960,Consumption.Industrial.Solar,0
Ohio,1961,Consumption.Industrial.Solar,0
Ohio,1962,Consumption.Industrial.Solar,0
Ohio,1963,Consumption.Industrial.Solar,0
Ohio,1964,Consumption.Industrial.Solar,0
Ohio,1965,Consumption.Industrial.Solar,0
Ohio,1966,Consumption.Industrial.Solar,0
Ohio,1967,Consumption.Industrial.Solar,0
Ohio,1968,Consumption.Industrial.Solar,0
Ohio,1969,Consumption.Industrial.Solar,0
Ohio,1970,Consumption.Industrial.Solar,0
Ohio,1971,Consumption.Industrial.Solar,0
Ohio,1972,Consumption.Industrial.Solar,0
Ohio,1973,Consumption.Industrial.Solar,0
Ohio,1974,Consumption.Industrial.Solar,0
Ohio,1975,Consumption.Industrial.Solar,0
Ohio,1976,Consumption.Industrial.Solar,0
Ohio,1977,Consumption.Industrial.Solar,0
Ohio,1978,Consumption.Industrial.Solar,0
Ohio,1979,Consumption.Industrial.Solar,0
Ohio,1980,Consumption.Industrial.Solar,0
Ohio,1981,Consumption.Industrial.Solar,0
Ohio,1982,Consumption.Industrial.Solar,0
Ohio,1983,Consumption.Industrial.Solar,0
Ohio,1984,Consumption.Industrial.Solar,0
Ohio,1985,Consumption.Industrial.Solar,0
Ohio,1986,Consumption.Industrial.Solar,0
Ohio,1987,Consumption.Industrial.Solar,0
Ohio,1988,Consumption.Industrial.Solar,0
Ohio,1989,Consumption.Industrial.Solar,0
Ohio,1990,Consumption.Industrial.Solar,0
Ohio,1991,Consumption.Industrial.Solar,0
Ohio,1992,Consumption.Industrial.Solar,0
Ohio,1993,Consumption.Industrial.Solar,0
Ohio,1994,Consumption.Industrial.Solar,0
Ohio,1995,Consumption.Industrial.Solar,0
Ohio,1996,Consumption.Industrial.Solar,0
Ohio,1997,Consumption.Industrial.Solar,0
Ohio,1998,Consumption.Industrial.Solar,0
Ohio,1999,Consumption.Industrial.Solar,0
Ohio,2000,Consumption.Industrial.Solar,0
Ohio,2001,Consumption.Industrial.Solar,0
Ohio,2002,Consumption.Industrial.Solar,1
Ohio,2003,Consumption.Industrial.Solar,1
Ohio,2004,Consumption.Industrial.Solar,1
Ohio,2005,Consumption.Industrial.Solar,1
Ohio,2006,Consumption.Industrial.Solar,0
Ohio,2007,Consumption.Industrial.Solar,0
Ohio,2008,Consumption.Industrial.Solar,0
Ohio,2009,Consumption.Industrial.Solar,0
Ohio,2010,Consumption.Industrial.Solar,4
Ohio,2011,Consumption.Industrial.Solar,11
Ohio,2012,Consumption.Industrial.Solar,45
Ohio,2013,Consumption.Industrial.Solar,51
Ohio,2014,Consumption.Industrial.Solar,64
Ohio,2015,Consumption.Industrial.Solar,61
Ohio,2016,Consumption.Industrial.Solar,66
Ohio,2017,Consumption.Industrial.Solar,77
Ohio,2018,Consumption.Industrial.Solar,78
Ohio,2019,Consumption.Industrial.Solar,231
Oklahoma,1960,Consumption.Industrial.Solar,0
Oklahoma,1961,Consumption.Industrial.Solar,0
Oklahoma,1962,Consumption.Industrial.Solar,0
Oklahoma,1963,Consumption.Industrial.Solar,0
Oklahoma,1964,Consumption.Industrial.Solar,0
Oklahoma,1965,Consumption.Industrial.Solar,0
Oklahoma,1966,Consumption.Industrial.Solar,0
Oklahoma,1967,Consumption.Industrial.Solar,0
Oklahoma,1968,Consumption.Industrial.Solar,0
Oklahoma,1969,Consumption.Industrial.Solar,0
Oklahoma,1970,Consumption.Industrial.Solar,0
Oklahoma,1971,Consumption.Industrial.Solar,0
Oklahoma,1972,Consumption.Industrial.Solar,0
Oklahoma,1973,Consumption.Industrial.Solar,0
Oklahoma,1974,Consumption.Industrial.Solar,0
Oklahoma,1975,Consumption.Industrial.Solar,0
Oklahoma,1976,Consumption.Industrial.Solar,0
Oklahoma,1977,Consumption.Industrial.Solar,0
Oklahoma,1978,Consumption.Industrial.Solar,0
Oklahoma,1979,Consumption.Industrial.Solar,0
Oklahoma,1980,Consumption.Industrial.Solar,0
Oklahoma,1981,Consumption.Industrial.Solar,0
Oklahoma,1982,Consumption.Industrial.Solar,0
Oklahoma,1983,Consumption.Industrial.Solar,0
Oklahoma,1984,Consumption.Industrial.Solar,0
Oklahoma,1985,Consumption.Industrial.Solar,0
Oklahoma,1986,Consumption.Industrial.Solar,0
Oklahoma,1987,Consumption.Industrial.Solar,0
Oklahoma,1988,Consumption.Industrial.Solar,0
Oklahoma,1989,Consumption.Industrial.Solar,0
Oklahoma,1990,Consumption.Industrial.Solar,0
Oklahoma,1991,Consumption.Industrial.Solar,0
Oklahoma,1992,Consumption.Industrial.Solar,0
Oklahoma,1993,Consumption.Industrial.Solar,0
Oklahoma,1994,Consumption.Industrial.Solar,0
Oklahoma,1995,Consumption.Industrial.Solar,0
Oklahoma,1996,Consumption.Industrial.Solar,0
Oklahoma,1997,Consumption.Industrial.Solar,0
Oklahoma,1998,Consumption.Industrial.Solar,0
Oklahoma,1999,Consumption.Industrial.Solar,0
Oklahoma,2000,Consumption.Industrial.Solar,0
Oklahoma,2001,Consumption.Industrial.Solar,0
Oklahoma,2002,Consumption.Industrial.Solar,0
Oklahoma,2003,Consumption.Industrial.Solar,0
Oklahoma,2004,Consumption.Industrial.Solar,0
Oklahoma,2005,Consumption.Industrial.Solar,0
Oklahoma,2006,Consumption.Industrial.Solar,0
Oklahoma,2007,Consumption.Industrial.Solar,0
Oklahoma,2008,Consumption.Industrial.Solar,0
Oklahoma,2009,Consumption.Industrial.Solar,0
Oklahoma,2010,Consumption.Industrial.Solar,0
Oklahoma,2011,Consumption.Industrial.Solar,0
Oklahoma,2012,Consumption.Industrial.Solar,0
Oklahoma,2013,Consumption.Industrial.Solar,0
Oklahoma,2014,Consumption.Industrial.Solar,0
Oklahoma,2015,Consumption.Industrial.Solar,0
Oklahoma,2016,Consumption.Industrial.Solar,0
Oklahoma,2017,Consumption.Industrial.Solar,0
Oklahoma,2018,Consumption.Industrial.Solar,3
Oklahoma,2019,Consumption.Industrial.Solar,5
Oregon,1960,Consumption.Industrial.Solar,0
Oregon,1961,Consumption.Industrial.Solar,0
Oregon,1962,Consumption.Industrial.Solar,0
Oregon,1963,Consumption.Industrial.Solar,0
Oregon,1964,Consumption.Industrial.Solar,0
Oregon,1965,Consumption.Industrial.Solar,0
Oregon,1966,Consumption.Industrial.Solar,0
Oregon,1967,Consumption.Industrial.Solar,0
Oregon,1968,Consumption.Industrial.Solar,0
Oregon,1969,Consumption.Industrial.Solar,0
Oregon,1970,Consumption.Industrial.Solar,0
Oregon,1971,Consumption.Industrial.Solar,0
Oregon,1972,Consumption.Industrial.Solar,0
Oregon,1973,Consumption.Industrial.Solar,0
Oregon,1974,Consumption.Industrial.Solar,0
Oregon,1975,Consumption.Industrial.Solar,0
Oregon,1976,Consumption.Industrial.Solar,0
Oregon,1977,Consumption.Industrial.Solar,0
Oregon,1978,Consumption.Industrial.Solar,0
Oregon,1979,Consumption.Industrial.Solar,0
Oregon,1980,Consumption.Industrial.Solar,0
Oregon,1981,Consumption.Industrial.Solar,0
Oregon,1982,Consumption.Industrial.Solar,0
Oregon,1983,Consumption.Industrial.Solar,0
Oregon,1984,Consumption.Industrial.Solar,0
Oregon,1985,Consumption.Industrial.Solar,0
Oregon,1986,Consumption.Industrial.Solar,0
Oregon,1987,Consumption.Industrial.Solar,0
Oregon,1988,Consumption.Industrial.Solar,0
Oregon,1989,Consumption.Industrial.Solar,0
Oregon,1990,Consumption.Industrial.Solar,0
Oregon,1991,Consumption.Industrial.Solar,0
Oregon,1992,Consumption.Industrial.Solar,0
Oregon,1993,Consumption.Industrial.Solar,0
Oregon,1994,Consumption.Industrial.Solar,0
Oregon,1995,Consumption.Industrial.Solar,0
Oregon,1996,Consumption.Industrial.Solar,0
Oregon,1997,Consumption.Industrial.Solar,0
Oregon,1998,Consumption.Industrial.Solar,0
Oregon,1999,Consumption.Industrial.Solar,0
Oregon,2000,Consumption.Industrial.Solar,0
Oregon,2001,Consumption.Industrial.Solar,0
Oregon,2002,Consumption.Industrial.Solar,0
Oregon,2003,Consumption.Industrial.Solar,1
Oregon,2004,Consumption.Industrial.Solar,1
Oregon,2005,Consumption.Industrial.Solar,1
Oregon,2006,Consumption.Industrial.Solar,0
Oregon,2007,Consumption.Industrial.Solar,1
Oregon,2008,Consumption.Industrial.Solar,3
Oregon,2009,Consumption.Industrial.Solar,6
Oregon,2010,Consumption.Industrial.Solar,11
Oregon,2011,Consumption.Industrial.Solar,14
Oregon,2012,Consumption.Industrial.Solar,20
Oregon,2013,Consumption.Industrial.Solar,20
Oregon,2014,Consumption.Industrial.Solar,23
Oregon,2015,Consumption.Industrial.Solar,34
Oregon,2016,Consumption.Industrial.Solar,121
Oregon,2017,Consumption.Industrial.Solar,136
Oregon,2018,Consumption.Industrial.Solar,136
Oregon,2019,Consumption.Industrial.Solar,141
Pennsylvania,1960,Consumption.Industrial.Solar,0
Pennsylvania,1961,Consumption.Industrial.Solar,0
Pennsylvania,1962,Consumption.Industrial.Solar,0
Pennsylvania,1963,Consumption.Industrial.Solar,0
Pennsylvania,1964,Consumption.Industrial.Solar,0
Pennsylvania,1965,Consumption.Industrial.Solar,0
Pennsylvania,1966,Consumption.Industrial.Solar,0
Pennsylvania,1967,Consumption.Industrial.Solar,0
Pennsylvania,1968,Consumption.Industrial.Solar,0
Pennsylvania,1969,Consumption.Industrial.Solar,0
Pennsylvania,1970,Consumption.Industrial.Solar,0
Pennsylvania,1971,Consumption.Industrial.Solar,0
Pennsylvania,1972,Consumption.Industrial.Solar,0
Pennsylvania,1973,Consumption.Industrial.Solar,0
Pennsylvania,1974,Consumption.Industrial.Solar,0
Pennsylvania,1975,Consumption.Industrial.Solar,0
Pennsylvania,1976,Consumption.Industrial.Solar,0
Pennsylvania,1977,Consumption.Industrial.Solar,0
Pennsylvania,1978,Consumption.Industrial.Solar,0
Pennsylvania,1979,Consumption.Industrial.Solar,0
Pennsylvania,1980,Consumption.Industrial.Solar,0
Pennsylvania,1981,Consumption.Industrial.Solar,0
Pennsylvania,1982,Consumption.Industrial.Solar,0
Pennsylvania,1983,Consumption.Industrial.Solar,0
Pennsylvania,1984,Consumption.Industrial.Solar,0
Pennsylvania,1985,Consumption.Industrial.Solar,0
Pennsylvania,1986,Consumption.Industrial.Solar,0
Pennsylvania,1987,Consumption.Industrial.Solar,0
Pennsylvania,1988,Consumption.Industrial.Solar,0
Pennsylvania,1989,Consumption.Industrial.Solar,0
Pennsylvania,1990,Consumption.Industrial.Solar,0
Pennsylvania,1991,Consumption.Industrial.Solar,0
Pennsylvania,1992,Consumption.Industrial.Solar,0
Pennsylvania,1993,Consumption.Industrial.Solar,0
Pennsylvania,1994,Consumption.Industrial.Solar,0
Pennsylvania,1995,Consumption.Industrial.Solar,0
Pennsylvania,1996,Consumption.Industrial.Solar,0
Pennsylvania,1997,Consumption.Industrial.Solar,0
Pennsylvania,1998,Consumption.Industrial.Solar,0
Pennsylvania,1999,Consumption.Industrial.Solar,0
Pennsylvania,2000,Consumption.Industrial.Solar,0
Pennsylvania,2001,Consumption.Industrial.Solar,0
Pennsylvania,2002,Consumption.Industrial.Solar,0
Pennsylvania,2003,Consumption.Industrial.Solar,0
Pennsylvania,2004,Consumption.Industrial.Solar,0
Pennsylvania,2005,Consumption.Industrial.Solar,1
Pennsylvania,2006,Consumption.Industrial.Solar,1
Pennsylvania,2007,Consumption.Industrial.Solar,1
Pennsylvania,2008,Consumption.Industrial.Solar,1
Pennsylvania,2009,Consumption.Industrial.Solar,10
Pennsylvania,2010,Consumption.Industrial.Solar,107
Pennsylvania,2011,Consumption.Industrial.Solar,371
Pennsylvania,2012,Consumption.Industrial.Solar,514
Pennsylvania,2013,Consumption.Industrial.Solar,547
Pennsylvania,2014,Consumption.Industrial.Solar,599
Pennsylvania,2015,Consumption.Industrial.Solar,631
Pennsylvania,2016,Consumption.Industrial.Solar,631
Pennsylvania,2017,Consumption.Industrial.Solar,592
Pennsylvania,2018,Consumption.Industrial.Solar,599
Pennsylvania,2019,Consumption.Industrial.Solar,628
Rhode Island,1960,Consumption.Industrial.Solar,0
Rhode Island,1961,Consumption.Industrial.Solar,0
Rhode Island,1962,Consumption.Industrial.Solar,0
Rhode Island,1963,Consumption.Industrial.Solar,0
Rhode Island,1964,Consumption.Industrial.Solar,0
Rhode Island,1965,Consumption.Industrial.Solar,0
Rhode Island,1966,Consumption.Industrial.Solar,0
Rhode Island,1967,Consumption.Industrial.Solar,0
Rhode Island,1968,Consumption.Industrial.Solar,0
Rhode Island,1969,Consumption.Industrial.Solar,0
Rhode Island,1970,Consumption.Industrial.Solar,0
Rhode Island,1971,Consumption.Industrial.Solar,0
Rhode Island,1972,Consumption.Industrial.Solar,0
Rhode Island,1973,Consumption.Industrial.Solar,0
Rhode Island,1974,Consumption.Industrial.Solar,0
Rhode Island,1975,Consumption.Industrial.Solar,0
Rhode Island,1976,Consumption.Industrial.Solar,0
Rhode Island,1977,Consumption.Industrial.Solar,0
Rhode Island,1978,Consumption.Industrial.Solar,0
Rhode Island,1979,Consumption.Industrial.Solar,0
Rhode Island,1980,Consumption.Industrial.Solar,0
Rhode Island,1981,Consumption.Industrial.Solar,0
Rhode Island,1982,Consumption.Industrial.Solar,0
Rhode Island,1983,Consumption.Industrial.Solar,0
Rhode Island,1984,Consumption.Industrial.Solar,0
Rhode Island,1985,Consumption.Industrial.Solar,0
Rhode Island,1986,Consumption.Industrial.Solar,0
Rhode Island,1987,Consumption.Industrial.Solar,0
Rhode Island,1988,Consumption.Industrial.Solar,0
Rhode Island,1989,Consumption.Industrial.Solar,0
Rhode Island,1990,Consumption.Industrial.Solar,0
Rhode Island,1991,Consumption.Industrial.Solar,0
Rhode Island,1992,Consumption.Industrial.Solar,0
Rhode Island,1993,Consumption.Industrial.Solar,0
Rhode Island,1994,Consumption.Industrial.Solar,0
Rhode Island,1995,Consumption.Industrial.Solar,0
Rhode Island,1996,Consumption.Industrial.Solar,0
Rhode Island,1997,Consumption.Industrial.Solar,0
Rhode Island,1998,Consumption.Industrial.Solar,0
Rhode Island,1999,Consumption.Industrial.Solar,0
Rhode Island,2000,Consumption.Industrial.Solar,0
Rhode Island,2001,Consumption.Industrial.Solar,0
Rhode Island,2002,Consumption.Industrial.Solar,0
Rhode Island,2003,Consumption.Industrial.Solar,0
Rhode Island,2004,Consumption.Industrial.Solar,0
Rhode Island,2005,Consumption.Industrial.Solar,0
Rhode Island,2006,Consumption.Industrial.Solar,0
Rhode Island,2007,Consumption.Industrial.Solar,0
Rhode Island,2008,Consumption.Industrial.Solar,0
Rhode Island,2009,Consumption.Industrial.Solar,0
Rhode Island,2010,Consumption.Industrial.Solar,0
Rhode Island,2011,Consumption.Industrial.Solar,0
Rhode Island,2012,Consumption.Industrial.Solar,0
Rhode Island,2013,Consumption.Industrial.Solar,0
Rhode Island,2014,Consumption.Industrial.Solar,0
Rhode Island,2015,Consumption.Industrial.Solar,0
Rhode Island,2016,Consumption.Industrial.Solar,0
Rhode Island,2017,Consumption.Industrial.Solar,0
Rhode Island,2018,Consumption.Industrial.Solar,0
Rhode Island,2019,Consumption.Industrial.Solar,0
South Carolina,1960,Consumption.Industrial.Solar,0
South Carolina,1961,Consumption.Industrial.Solar,0
South Carolina,1962,Consumption.Industrial.Solar,0
South Carolina,1963,Consumption.Industrial.Solar,0
South Carolina,1964,Consumption.Industrial.Solar,0
South Carolina,1965,Consumption.Industrial.Solar,0
South Carolina,1966,Consumption.Industrial.Solar,0
South Carolina,1967,Consumption.Industrial.Solar,0
South Carolina,1968,Consumption.Industrial.Solar,0
South Carolina,1969,Consumption.Industrial.Solar,0
South Carolina,1970,Consumption.Industrial.Solar,0
South Carolina,1971,Consumption.Industrial.Solar,0
South Carolina,1972,Consumption.Industrial.Solar,0
South Carolina,1973,Consumption.Industrial.Solar,0
South Carolina,1974,Consumption.Industrial.Solar,0
South Carolina,1975,Consumption.Industrial.Solar,0
South Carolina,1976,Consumption.Industrial.Solar,0
South Carolina,1977,Consumption.Industrial.Solar,0
South Carolina,1978,Consumption.Industrial.Solar,0
South Carolina,1979,Consumption.Industrial.Solar,0
South Carolina,1980,Consumption.Industrial.Solar,0
South Carolina,1981,Consumption.Industrial.Solar,0
South Carolina,1982,Consumption.Industrial.Solar,0
South Carolina,1983,Consumption.Industrial.Solar,0
South Carolina,1984,Consumption.Industrial.Solar,0
South Carolina,1985,Consumption.Industrial.Solar,0
South Carolina,1986,Consumption.Industrial.Solar,0
South Carolina,1987,Consumption.Industrial.Solar,0
South Carolina,1988,Consumption.Industrial.Solar,0
South Carolina,1989,Consumption.Industrial.Solar,0
South Carolina,1990,Consumption.Industrial.Solar,0
South Carolina,1991,Consumption.Industrial.Solar,0
South Carolina,1992,Consumption.Industrial.Solar,0
South Carolina,1993,Consumption.Industrial.Solar,0
South Carolina,1994,Consumption.Industrial.Solar,0
South Carolina,1995,Consumption.Industrial.Solar,0
South Carolina,1996,Consumption.Industrial.Solar,0
South Carolina,1997,Consumption.Industrial.Solar,0
South Carolina,1998,Consumption.Industrial.Solar,0
South Carolina,1999,Consumption.Industrial.Solar,0
South Carolina,2000,Consumption.Industrial.Solar,0
South Carolina,2001,Consumption.Industrial.Solar,0
South Carolina,2002,Consumption.Industrial.Solar,0
South Carolina,2003,Consumption.Industrial.Solar,0
South Carolina,2004,Consumption.Industrial.Solar,0
South Carolina,2005,Consumption.Industrial.Solar,0
South Carolina,2006,Consumption.Industrial.Solar,0
South Carolina,2007,Consumption.Industrial.Solar,0
South Carolina,2008,Consumption.Industrial.Solar,0
South Carolina,2009,Consumption.Industrial.Solar,0
South Carolina,2010,Consumption.Industrial.Solar,0
South Carolina,2011,Consumption.Industrial.Solar,0
South Carolina,2012,Consumption.Industrial.Solar,1
South Carolina,2013,Consumption.Industrial.Solar,1
South Carolina,2014,Consumption.Industrial.Solar,1
South Carolina,2015,Consumption.Industrial.Solar,1
South Carolina,2016,Consumption.Industrial.Solar,14
South Carolina,2017,Consumption.Industrial.Solar,124
South Carolina,2018,Consumption.Industrial.Solar,200
South Carolina,2019,Consumption.Industrial.Solar,270
South Dakota,1960,Consumption.Industrial.Solar,0
South Dakota,1961,Consumption.Industrial.Solar,0
South Dakota,1962,Consumption.Industrial.Solar,0
South Dakota,1963,Consumption.Industrial.Solar,0
South Dakota,1964,Consumption.Industrial.Solar,0
South Dakota,1965,Consumption.Industrial.Solar,0
South Dakota,1966,Consumption.Industrial.Solar,0
South Dakota,1967,Consumption.Industrial.Solar,0
South Dakota,1968,Consumption.Industrial.Solar,0
South Dakota,1969,Consumption.Industrial.Solar,0
South Dakota,1970,Consumption.Industrial.Solar,0
South Dakota,1971,Consumption.Industrial.Solar,0
South Dakota,1972,Consumption.Industrial.Solar,0
South Dakota,1973,Consumption.Industrial.Solar,0
South Dakota,1974,Consumption.Industrial.Solar,0
South Dakota,1975,Consumption.Industrial.Solar,0
South Dakota,1976,Consumption.Industrial.Solar,0
South Dakota,1977,Consumption.Industrial.Solar,0
South Dakota,1978,Consumption.Industrial.Solar,0
South Dakota,1979,Consumption.Industrial.Solar,0
South Dakota,1980,Consumption.Industrial.Solar,0
South Dakota,1981,Consumption.Industrial.Solar,0
South Dakota,1982,Consumption.Industrial.Solar,0
South Dakota,1983,Consumption.Industrial.Solar,0
South Dakota,1984,Consumption.Industrial.Solar,0
South Dakota,1985,Consumption.Industrial.Solar,0
South Dakota,1986,Consumption.Industrial.Solar,0
South Dakota,1987,Consumption.Industrial.Solar,0
South Dakota,1988,Consumption.Industrial.Solar,0
South Dakota,1989,Consumption.Industrial.Solar,0
South Dakota,1990,Consumption.Industrial.Solar,0
South Dakota,1991,Consumption.Industrial.Solar,0
South Dakota,1992,Consumption.Industrial.Solar,0
South Dakota,1993,Consumption.Industrial.Solar,0
South Dakota,1994,Consumption.Industrial.Solar,0
South Dakota,1995,Consumption.Industrial.Solar,0
South Dakota,1996,Consumption.Industrial.Solar,0
South Dakota,1997,Consumption.Industrial.Solar,0
South Dakota,1998,Consumption.Industrial.Solar,0
South Dakota,1999,Consumption.Industrial.Solar,0
South Dakota,2000,Consumption.Industrial.Solar,0
South Dakota,2001,Consumption.Industrial.Solar,0
South Dakota,2002,Consumption.Industrial.Solar,0
South Dakota,2003,Consumption.Industrial.Solar,0
South Dakota,2004,Consumption.Industrial.Solar,0
South Dakota,2005,Consumption.Industrial.Solar,0
South Dakota,2006,Consumption.Industrial.Solar,0
South Dakota,2007,Consumption.Industrial.Solar,0
South Dakota,2008,Consumption.Industrial.Solar,0
South Dakota,2009,Consumption.Industrial.Solar,0
South Dakota,2010,Consumption.Industrial.Solar,0
South Dakota,2011,Consumption.Industrial.Solar,0
South Dakota,2012,Consumption.Industrial.Solar,0
South Dakota,2013,Consumption.Industrial.Solar,0
South Dakota,2014,Consumption.Industrial.Solar,0
South Dakota,2015,Consumption.Industrial.Solar,0
South Dakota,2016,Consumption.Industrial.Solar,0
South Dakota,2017,Consumption.Industrial.Solar,0
South Dakota,2018,Consumption.Industrial.Solar,0
South Dakota,2019,Consumption.Industrial.Solar,0
Tennessee,1960,Consumption.Industrial.Solar,0
Tennessee,1961,Consumption.Industrial.Solar,0
Tennessee,1962,Consumption.Industrial.Solar,0
Tennessee,1963,Consumption.Industrial.Solar,0
Tennessee,1964,Consumption.Industrial.Solar,0
Tennessee,1965,Consumption.Industrial.Solar,0
Tennessee,1966,Consumption.Industrial.Solar,0
Tennessee,1967,Consumption.Industrial.Solar,0
Tennessee,1968,Consumption.Industrial.Solar,0
Tennessee,1969,Consumption.Industrial.Solar,0
Tennessee,1970,Consumption.Industrial.Solar,0
Tennessee,1971,Consumption.Industrial.Solar,0
Tennessee,1972,Consumption.Industrial.Solar,0
Tennessee,1973,Consumption.Industrial.Solar,0
Tennessee,1974,Consumption.Industrial.Solar,0
Tennessee,1975,Consumption.Industrial.Solar,0
Tennessee,1976,Consumption.Industrial.Solar,0
Tennessee,1977,Consumption.Industrial.Solar,0
Tennessee,1978,Consumption.Industrial.Solar,0
Tennessee,1979,Consumption.Industrial.Solar,0
Tennessee,1980,Consumption.Industrial.Solar,0
Tennessee,1981,Consumption.Industrial.Solar,0
Tennessee,1982,Consumption.Industrial.Solar,0
Tennessee,1983,Consumption.Industrial.Solar,0
Tennessee,1984,Consumption.Industrial.Solar,0
Tennessee,1985,Consumption.Industrial.Solar,0
Tennessee,1986,Consumption.Industrial.Solar,0
Tennessee,1987,Consumption.Industrial.Solar,0
Tennessee,1988,Consumption.Industrial.Solar,0
Tennessee,1989,Consumption.Industrial.Solar,0
Tennessee,1990,Consumption.Industrial.Solar,0
Tennessee,1991,Consumption.Industrial.Solar,0
Tennessee,1992,Consumption.Industrial.Solar,0
Tennessee,1993,Consumption.Industrial.Solar,0
Tennessee,1994,Consumption.Industrial.Solar,0
Tennessee,1995,Consumption.Industrial.Solar,0
Tennessee,1996,Consumption.Industrial.Solar,0
Tennessee,1997,Consumption.Industrial.Solar,0
Tennessee,1998,Consumption.Industrial.Solar,0
Tennessee,1999,Consumption.Industrial.Solar,0
Tennessee,2000,Consumption.Industrial.Solar,0
Tennessee,2001,Consumption.Industrial.Solar,0
Tennessee,2002,Consumption.Industrial.Solar,0
Tennessee,2003,Consumption.Industrial.Solar,0
Tennessee,2004,Consumption.Industrial.Solar,0
Tennessee,2005,Consumption.Industrial.Solar,1
Tennessee,2006,Consumption.Industrial.Solar,0
Tennessee,2007,Consumption.Industrial.Solar,0
Tennessee,2008,Consumption.Industrial.Solar,0
Tennessee,2009,Consumption.Industrial.Solar,0
Tennessee,2010,Consumption.Industrial.Solar,0
Tennessee,2011,Consumption.Industrial.Solar,0
Tennessee,2012,Consumption.Industrial.Solar,0
Tennessee,2013,Consumption.Industrial.Solar,0
Tennessee,2014,Consumption.Industrial.Solar,0
Tennessee,2015,Consumption.Industrial.Solar,0
Tennessee,2016,Consumption.Industrial.Solar,6
Tennessee,2017,Consumption.Industrial.Solar,6
Tennessee,2018,Consumption.Industrial.Solar,57
Tennessee,2019,Consumption.Industrial.Solar,57
Texas,1960,Consumption.Industrial.Solar,0
Texas,1961,Consumption.Industrial.Solar,0
Texas,1962,Consumption.Industrial.Solar,0
Texas,1963,Consumption.Industrial.Solar,0
Texas,1964,Consumption.Industrial.Solar,0
Texas,1965,Consumption.Industrial.Solar,0
Texas,1966,Consumption.Industrial.Solar,0
Texas,1967,Consumption.Industrial.Solar,0
Texas,1968,Consumption.Industrial.Solar,0
Texas,1969,Consumption.Industrial.Solar,0
Texas,1970,Consumption.Industrial.Solar,0
Texas,1971,Consumption.Industrial.Solar,0
Texas,1972,Consumption.Industrial.Solar,0
Texas,1973,Consumption.Industrial.Solar,0
Texas,1974,Consumption.Industrial.Solar,0
Texas,1975,Consumption.Industrial.Solar,0
Texas,1976,Consumption.Industrial.Solar,0
Texas,1977,Consumption.Industrial.Solar,0
Texas,1978,Consumption.Industrial.Solar,0
Texas,1979,Consumption.Industrial.Solar,0
Texas,1980,Consumption.Industrial.Solar,0
Texas,1981,Consumption.Industrial.Solar,0
Texas,1982,Consumption.Industrial.Solar,0
Texas,1983,Consumption.Industrial.Solar,0
Texas,1984,Consumption.Industrial.Solar,0
Texas,1985,Consumption.Industrial.Solar,0
Texas,1986,Consumption.Industrial.Solar,0
Texas,1987,Consumption.Industrial.Solar,0
Texas,1988,Consumption.Industrial.Solar,0
Texas,1989,Consumption.Industrial.Solar,0
Texas,1990,Consumption.Industrial.Solar,0
